round,acc,loss,Fw_norm
68,86.69,105.9296047873795,0.2857070863246918
69,86.69,106.08172580972314,0.2797650992870331
70,86.51,105.9117751698941,0.2686930298805237
71,86.7,108.82022787630558,0.2655845284461975
72,86.52,106.82578834146261,0.27607759833335876
73,86.6,107.1058733407408,0.26989373564720154
74,86.67,107.48644906654954,0.27515092492103577
75,86.55,106.62857696413994,0.2657392621040344
76,86.62,109.63113076612353,0.25465309619903564
77,86.65,108.04320889338851,0.25930359959602356
78,86.88,107.6804286390543,0.2754390239715576
79,86.74,108.16940124705434,0.24791660904884338
80,86.89,108.63612827658653,0.2531428337097168
81,86.84,106.42293189466,0.24146905541419983
82,86.97,110.0269119516015,0.24444742500782013
83,86.97,109.06918324157596,0.2608076333999634
84,86.76,112.15553402900696,0.2500167787075043
85,86.87,108.37512964382768,0.24199344217777252
86,86.96,108.75032862275839,0.2275375872850418
87,86.86,105.50963087007403,0.24620813131332397
88,87.05,108.49510945752263,0.23739780485630035
89,86.95,108.4781104400754,0.24037140607833862
90,87.06,109.63513262569904,0.24368087947368622
91,87.08,109.66118912771344,0.2398727536201477
92,87.05,107.63548187538981,0.2421395629644394
93,86.97,110.8554243221879,0.2240770310163498
94,87.14,110.84840332344174,0.22925300896167755
95,87.07,110.72343637049198,0.2281849980354309
96,87.06,109.67202080134302,0.23555240035057068
97,87.26,113.17093028035015,0.21696767210960388
98,87.05,110.9553750846535,0.23188906908035278
99,86.85,110.48982493393123,0.2328692078590393
100,87.06,112.30327473767102,0.22027671337127686
101,87.01,111.4524090681225,0.22115160524845123
102,87.2,111.33517384715378,0.223787322640419
103,87.1,109.97687635198236,0.22519993782043457
104,87.01,112.35162583366036,0.2243824452161789
105,87.2,113.41611816547811,0.22283971309661865
106,87.09,111.91100242547691,0.23024201393127441
107,87.07,111.46846775338054,0.21626710891723633
108,87.09,113.67839515022933,0.21816973388195038
109,87.06,112.86205697618425,0.21136808395385742
110,87.19,112.48743857070804,0.2007259726524353
111,87.29,110.96024420112371,0.22231917083263397
112,87.24,108.22684752196074,0.20912835001945496
113,87.38,110.9807010255754,0.21307657659053802
114,87.18,109.95306634157896,0.22066527605056763
115,87.23,109.4333276860416,0.2186741679906845
116,87.3,110.8900286667049,0.20122918486595154
117,87.19,110.27002530544996,0.21113142371177673
118,87.34,111.79466187208891,0.207162007689476
119,87.32,115.2367645278573,0.2121172547340393
120,87.34,113.30982063524425,0.21626493334770203
121,87.29,111.28043775074184,0.2147289216518402
122,87.43,113.92571012396365,0.21559281647205353
123,87.42,115.94114551600069,0.21204738318920135
124,87.32,113.20003725774586,0.21166659891605377
125,87.34,110.18711368367076,0.206804558634758
126,87.35,112.86098413914442,0.2122049182653427
127,87.25,110.885628528893,0.2068028748035431
128,87.42,113.71028836257756,0.20832471549510956
129,87.45,113.55900686606765,0.2121770977973938
130,87.3,110.03687806427479,0.21066619455814362
131,87.45,111.81193115189672,0.19403721392154694
132,87.24,109.01147690415382,0.19556836783885956
133,87.45,112.44054736569524,0.19386619329452515
134,87.35,114.9906716644764,0.2005481868982315
135,87.3,113.74201236665249,0.20686279237270355
136,87.38,112.77306155860424,0.20545798540115356
137,87.31,111.10309426486492,0.19440516829490662
